date_of_birth,gender,marital_status,religion,nationality,cnic,father_name,father_occupation,semester,address
1996-04-01,Other,Other,Islam,Pakistani,8880264040584,Farah Khan,Teacher,6,890 Street Karachi
2003-12-30,Male,Single,Islam,Pakistani,1200425261983,Sadia Ali,Engineer,7,901 Street Islamabad
1998-09-15,Female,Married,Islam,Pakistani,8234866637785,Zain Khan,Doctor,8,123 Street Lahore
2004-10-18,Other,Other,Islam,Pakistani,6166929000789,Arham Ali,Artist,1,234 Street Karachi
1999-10-05,Male,Single,Islam,Pakistani,5584780867152,Amna Ahmed,Teacher,2,345 Street Islamabad
1997-11-19,Female,Married,Islam,Pakistani,9039400037868,Umair Khan,Engineer,3,456 Street Lahore
1997-12-20,Other,Other,Islam,Pakistani,1629304395470,Hafsa Ahmed,Doctor,4,567 Street Karachi
2004-09-03,Male,Single,Islam,Pakistani,4371705984512,Nadia Ali,Artist,5,678 Street Islamabad
1999-03-27,Female,Married,Islam,Pakistani,3016689772915,Saad Ahmed,Teacher,6,789 Street Lahore
2003-12-13,Other,Other,Islam,Pakistani,1913503789665,Arwa Khan,Engineer,7,890 Street Karachi
2004-07-14,Male,Single,Islam,Pakistani,0961213604518,Arisha Ahmed,Doctor,8,901 Street Islamabad
1997-11-12,Female,Married,Islam,Pakistani,1048717464614,Kashif Ali,Artist,1,123 Street Lahore
1997-11-02,Other,Other,Islam,Pakistani,5630991578741,Fariha Ahmed,Teacher,2,234 Street Karachi
2001-12-09,Male,Single,Islam,Pakistani,2214540540130,Hira Ali,Engineer,3,345 Street Islamabad
1999-01-05,Female,Married,Islam,Pakistani,2722417342858,Muhammad Ahmed,Doctor,4,456 Street Lahore
2002-05-11,Other,Other,Islam,Pakistani,9085707902002,Amna Khan,Artist,5,567 Street Karachi
2001-07-30,Male,Single,Islam,Pakistani,7337324137212,Fatima Ahmed,Teacher,6,678 Street Islamabad
2001-04-09,Female,Married,Islam,Pakistani,6113996645844,Hussain Ali,Engineer,7,789 Street Lahore
1994-11-11,Other,Other,Islam,Pakistani,2891289521363,Areeba Ahmed,Doctor,8,890 Street Karachi
1997-10-15,Male,Single,Islam,Pakistani,6207649911499,Kashan Ali,Artist,1,901 Street Islamabad
2000-08-24,Female,Married,Islam,Pakistani,6948217024814,Fahad Ahmed,Teacher,2,123 Street Lahore
1994-11-20,Other,Other,Islam,Pakistani,0424778851950,Saba Khan,Engineer,3,234 Street Karachi
1999-12-08,Male,Single,Islam,Pakistani,8151420821934,Sana Ali,Doctor,4,345 Street Islamabad
1994-03-22,Female,Married,Islam,Pakistani,0729787396839,Zohaib Ahmed,Artist,5,456 Street Lahore
2003-09-18,Other,Other,Islam,Pakistani,4019278281207,Amir Ali,Teacher,6,567 Street Karachi
1997-06-02,Male,Single,Islam,Pakistani,7356625290271,Ameera Ahmed,Engineer,7,678 Street Islamabad
2003-08-31,Female,Married,Islam,Pakistani,7431648528283,Kashif Khan,Doctor,8,789 Street Lahore
2004-05-02,Male,Single,Islam,Pakistani,9552979409594,Ahmed Khan,Doctor,1,123 Street Islamabad
1999-12-11,Female,Married,Islam,Pakistani,1975587744601,Maryam Ali,Teacher,2,456 Street Lahore
2003-05-01,Other,Other,Islam,Pakistani,2503717837939,Khalid Ahmed,Engineer,3,789 Street Karachi
2000-04-17,Male,Single,Islam,Pakistani,8825361866369,Sara Khan,Doctor,4,012 Street Islamabad
1994-01-26,Female,Married,Islam,Pakistani,0267079223064,Ahmed Ali,Artist,5,234 Street Lahore
1999-03-24,Other,Other,Islam,Pakistani,5141762893436,Sadia Ahmed,Teacher,6,345 Street Karachi
1997-05-14,Male,Single,Islam,Pakistani,6690378631692,Fatima Khan,Engineer,7,567 Street Islamabad
1998-05-19,Female,Married,Islam,Pakistani,5707112948890,Sohaib Ali,Doctor,8,678 Street Lahore
2003-12-17,Other,Other,Islam,Pakistani,3715034442314,Asma Ahmed,Artist,1,890 Street Karachi
1999-03-16,Male,Single,Islam,Pakistani,9671192688008,Zainab Khan,Teacher,2,901 Street Islamabad
2003-03-01,Female,Married,Islam,Pakistani,9962535886467,Nadeem Ali,Engineer,3,123 Street Lahore
2000-11-22,Other,Other,Islam,Pakistani,5166306329486,Kashaf Ahmed,Doctor,4,234 Street Karachi
1995-05-10,Male,Single,Islam,Pakistani,6812122713782,Farida Khan,Artist,5,345 Street Islamabad
1994-09-09,Female,Married,Islam,Pakistani,4688064783813,Asad Ali,Teacher,6,456 Street Lahore
1998-07-05,Other,Other,Islam,Pakistani,0407520849453,Samiya Ahmed,Engineer,7,567 Street Karachi
1998-06-09,Male,Single,Islam,Pakistani,3964403716920,Muniba Khan,Doctor,8,678 Street Islamabad
2003-10-23,Female,Married,Islam,Pakistani,2213329597792,Ahsan Ali,Artist,1,789 Street Lahore
1999-04-30,Other,Other,Islam,Pakistani,1663758112146,Kiran Ahmed,Teacher,2,890 Street Karachi
1999-04-27,Male,Single,Islam,Pakistani,5555055595403,Fariha Khan,Engineer,3,901 Street Islamabad
2003-01-22,Female,Married,Islam,Pakistani,9951641686021,Bilal Ali,Doctor,4,123 Street Lahore
1998-10-30,Other,Other,Islam,Pakistani,8096301021804,Ali Ahmed,Artist,5,234 Street Karachi
1995-04-01,Male,Single,Islam,Pakistani,3533928121197,Fatima Ali,Teacher,6,345 Street Islamabad
2002-11-08,Female,Married,Islam,Pakistani,3284778579587,Sufyan Khan,Engineer,7,456 Street Lahore
2004-12-25,Other,Other,Islam,Pakistani,4455854209051,Zoya Ahmed,Doctor,8,567 Street Karachi
1994-04-08,Male,Single,Islam,Pakistani,4940012537058,Aisha Khan,Artist,1,678 Street Islamabad
2003-03-15,Female,Married,Islam,Pakistani,1776393288859,Ahmed Ali,Teacher,2,789 Street Lahore
2003-06-22,Other,Other,Islam,Pakistani,2788256351495,Maham Ahmed,Engineer,3,890 Street Karachi
1994-03-31,Male,Single,Islam,Pakistani,1416670549329,Khadija Khan,Doctor,4,901 Street Islamabad
1995-05-28,Female,Married,Islam,Pakistani,4617244637093,Aliya Ahmed,Artist,5,123 Street Lahore
1999-05-07,Other,Other,Islam,Pakistani,7352245800343,Ameer Khan,Teacher,6,234 Street Karachi
1996-12-17,Male,Single,Islam,Pakistani,6891251775519,Arifa Ali,Engineer,7,345 Street Islamabad
2004-04-08,Female,Married,Islam,Pakistani,3339900190327,Amna Ahmed,Doctor,8,456 Street Lahore
1996-11-22,Other,Other,Islam,Pakistani,5887668343545,Amir Ali,Artist,1,567 Street Karachi
2001-05-28,Male,Single,Islam,Pakistani,5014598897110,Kashif Ali,Teacher,2,678 Street Islamabad
1994-01-23,Female,Married,Islam,Pakistani,8369132926024,Arham Ahmed,Engineer,3,789 Street Lahore
1996-05-20,Other,Other,Islam,Pakistani,3050160876645,Fatima Khan,Doctor,4,890 Street Karachi
2000-12-18,Male,Single,Islam,Pakistani,4770834426583,Aisha Ali,Artist,5,901 Street Islamabad
1994-01-01,Female,Married,Islam,Pakistani,9195183778376,Ahmed Khan,Teacher,6,123 Street Lahore
1999-02-18,Other,Other,Islam,Pakistani,8140066722398,Aliza Ahmed,Engineer,7,234 Street Karachi
2003-04-03,Male,Single,Islam,Pakistani,8443216014132,Hafsa Khan,Doctor,8,345 Street Islamabad
1996-03-05,Female,Married,Islam,Pakistani,6167172529746,Kashif Ahmed,Artist,1,456 Street Lahore
2000-04-02,Other,Other,Islam,Pakistani,1408869323926,Hina Ali,Teacher,2,567 Street Karachi
2004-04-20,Male,Single,Islam,Pakistani,4017778634910,Kashan Ahmed,Engineer,3,678 Street Islamabad
1999-03-29,Female,Married,Islam,Pakistani,1060382806163,Hira Khan,Doctor,4,789 Street Lahore
1998-03-27,Other,Other,Islam,Pakistani,6286076523950,Ali Khan,Artist,5,890 Street Karachi
1999-01-16,Male,Single,Islam,Pakistani,4708409326984,Zain Ali,Teacher,6,901 Street Islamabad
1994-01-16,Female,Married,Islam,Pakistani,3737919326256,Muhammad Ahmed,Engineer,7,123 Street Lahore
2002-01-30,Other,Other,Islam,Pakistani,4563317136089,Ameena Ali,Doctor,8,234 Street Karachi
1994-12-06,Male,Single,Islam,Pakistani,3791461481615,Zara Ahmed,Artist,1,345 Street Islamabad
2002-12-01,Female,Married,Islam,Pakistani,9417022318578,Waqar Khan,Teacher,2,456 Street Lahore
1994-09-28,Other,Other,Islam,Pakistani,7967200331885,Muhammad Ali,Engineer,3,567 Street Karachi
1998-08-14,Male,Single,Islam,Pakistani,1566531630850,Sana Ahmed,Doctor,4,678 Street Islamabad
1996-07-19,Female,Married,Islam,Pakistani,0169376698399,Nouman Ali,Artist,5,789 Street Lahore
1995-02-25,Other,Other,Islam,Pakistani,7955077574702,Farah Khan,Teacher,6,890 Street Karachi
1999-08-24,Male,Single,Islam,Pakistani,9737795301138,Sadia Ali,Engineer,7,901 Street Islamabad
2001-02-19,Female,Married,Islam,Pakistani,5352527549975,Zain Khan,Doctor,8,123 Street Lahore
1996-08-23,Other,Other,Islam,Pakistani,9112455395292,Arham Ali,Artist,1,234 Street Karachi
1997-01-21,Male,Single,Islam,Pakistani,2546508367234,Amna Ahmed,Teacher,2,345 Street Islamabad
2002-02-17,Female,Married,Islam,Pakistani,8750105879237,Umair Khan,Engineer,3,456 Street Lahore
2001-07-29,Other,Other,Islam,Pakistani,1591413458802,Hafsa Ahmed,Doctor,4,567 Street Karachi
1996-11-28,Male,Single,Islam,Pakistani,1772282695104,Nadia Ali,Artist,5,678 Street Islamabad
1994-11-13,Female,Married,Islam,Pakistani,5742732189925,Saad Ahmed,Teacher,6,789 Street Lahore
1996-08-26,Other,Other,Islam,Pakistani,5230185509200,Arwa Khan,Engineer,7,890 Street Karachi
2000-04-22,Male,Single,Islam,Pakistani,9584589720886,Arisha Ahmed,Doctor,8,901 Street Islamabad
2002-01-24,Female,Married,Islam,Pakistani,1348900816326,Kashif Ali,Artist,1,123 Street Lahore
1999-03-02,Other,Other,Islam,Pakistani,5646265123357,Fariha Ahmed,Teacher,2,234 Street Karachi
2000-11-18,Male,Single,Islam,Pakistani,5174582172699,Hira Ali,Engineer,3,345 Street Islamabad
2001-11-06,Female,Married,Islam,Pakistani,3035283030888,Muhammad Ahmed,Doctor,4,456 Street Lahore
1997-06-12,Other,Other,Islam,Pakistani,5896513011353,Amna Khan,Artist,5,567 Street Karachi
1998-04-11,Male,Single,Islam,Pakistani,5823216777117,Fatima Ahmed,Teacher,6,678 Street Islamabad
1999-04-23,Female,Married,Islam,Pakistani,7007345554237,Hussain Ali,Engineer,7,789 Street Lahore
2002-07-15,Other,Other,Islam,Pakistani,7537612241498,Waqar Khan,Doctor,8,890 Street Karachi
2003-11-05,Male,Single,Islam,Pakistani,0846304801499,Kashan Ali,Artist,1,901 Street Islamabad
1996-01-24,Female,Married,Islam,Pakistani,0241367198559,Fahad Ahmed,Teacher,2,123 Street Lahore
2000-09-14,Other,Other,Islam,Pakistani,7010163151870,Saba Khan,Engineer,3,234 Street Karachi
1994-01-26,Male,Single,Islam,Pakistani,1236311727753,Saqib Ali,Doctor,4,345 Street Islamabad
1994-11-06,Female,Married,Islam,Pakistani,3957441689810,Khalid Ahmed,Artist,5,456 Street Lahore
2003-06-08,Other,Other,Islam,Pakistani,4224677623055,Faiza Ali,Teacher,6,567 Street Karachi
1999-07-23,Male,Single,Islam,Pakistani,7604011010843,Ameera Ahmed,Engineer,7,678 Street Islamabad
2004-10-10,Female,Married,Islam,Pakistani,7452559745633,Kashif Khan,Doctor,8,789 Street Lahore
1996-09-07,Female,Married,Islam,Pakistani,7180331865645,Farhan Ahmed,Artist,1,789 Street Lahore
1998-03-01,Other,Other,Islam,Pakistani,4755448002378,Kashif Ali,Teacher,2,890 Street Karachi
2000-11-04,Male,Single,Islam,Pakistani,4618073375247,Fatima Ali,Engineer,3,901 Street Islamabad
1996-08-14,Female,Married,Islam,Pakistani,6756437191258,Ali Ahmed,Doctor,4,123 Street Lahore
2002-06-19,Other,Other,Islam,Pakistani,3212693373129,Hira Ahmed,Artist,5,234 Street Karachi
1998-12-10,Male,Single,Islam,Pakistani,0463529235988,Fatima Khan,Teacher,6,345 Street Islamabad
1994-02-09,Female,Married,Islam,Pakistani,8196708957981,Muhammad Ahmed,Engineer,7,456 Street Lahore
1995-12-31,Other,Other,Islam,Pakistani,5370855911742,Samina Ahmed,Doctor,8,567 Street Karachi
2004-11-11,Male,Single,Islam,Pakistani,3884444459817,Ali Ahmed,Artist,1,678 Street Islamabad
1996-06-20,Female,Married,Islam,Pakistani,2697680476790,Kashif Ali,Teacher,2,789 Street Lahore
2004-01-28,Other,Other,Islam,Pakistani,4199156209150,Kashan Ahmed,Engineer,3,890 Street Karachi
1998-04-15,Male,Single,Islam,Pakistani,1201066929782,Hira Ahmed,Doctor,4,901 Street Islamabad
1998-01-19,Female,Married,Islam,Pakistani,6861642544558,Fatima Ahmed,Artist,5,123 Street Lahore
2001-07-29,Other,Other,Islam,Pakistani,2297407543374,Fatima Ahmed,Teacher,6,234 Street Karachi
2002-06-03,Male,Single,Islam,Pakistani,1933656233563,Fatima Khan,Engineer,7,345 Street Islamabad
2002-01-02,Female,Married,Islam,Pakistani,5354555324813,Kashan Ahmed,Doctor,8,456 Street Lahore
2000-11-22,Other,Other,Islam,Pakistani,1195407518080,Ahmed Ali,Artist,1,567 Street Karachi
1994-08-15,Male,Single,Islam,Pakistani,7353468623139,Fatima Ali,Teacher,2,678 Street Islamabad
2004-01-09,Female,Married,Islam,Pakistani,7442325412630,Kashif Ali,Engineer,3,789 Street Lahore
2004-07-12,Other,Other,Islam,Pakistani,5516533256022,Kashan Ahmed,Doctor,4,890 Street Karachi
2001-12-05,Male,Single,Islam,Pakistani,5465844003535,Kashif Khan,Artist,5,901 Street Islamabad
2002-05-08,Female,Married,Islam,Pakistani,2705885309037,Fatima Ahmed,Teacher,6,123 Street Lahore
1999-05-28,Other,Other,Islam,Pakistani,4609841584064,Kashif Ali,Engineer,7,234 Street Karachi
1999-09-01,Male,Single,Islam,Pakistani,2434373957394,Hira Ahmed,Doctor,8,345 Street Islamabad
1994-06-13,Female,Married,Islam,Pakistani,6505457447610,Samina Ali,Artist,1,456 Street Lahore
2000-01-12,Other,Other,Islam,Pakistani,0335374904954,Kashan Ahmed,Teacher,2,567 Street Karachi
2002-08-24,Male,Single,Islam,Pakistani,2924982985067,Ali Ahmed,Engineer,3,678 Street Islamabad
2001-10-20,Female,Married,Islam,Pakistani,9965278282991,Ali Khan,Doctor,4,789 Street Lahore
1994-06-19,Other,Other,Islam,Pakistani,1301947894504,Kashan Ahmed,Artist,5,890 Street Karachi
1994-05-13,Male,Single,Islam,Pakistani,6267586818485,Fatima Ali,Teacher,6,901 Street Islamabad
2000-03-27,Female,Married,Islam,Pakistani,1905454019254,Fatima Ali,Engineer,7,123 Street Lahore
1996-04-19,Other,Other,Islam,Pakistani,4850038175691,Kashif Ahmed,Doctor,8,234 Street Karachi
1995-09-10,Male,Single,Islam,Pakistani,5218451614246,Fatima Ali,Artist,1,345 Street Islamabad
2000-06-19,Female,Married,Islam,Pakistani,9080234007177,Kashif Ali,Teacher,2,456 Street Lahore
2000-08-17,Other,Other,Islam,Pakistani,8476641380105,Kashan Ahmed,Engineer,3,567 Street Karachi
2004-06-27,Male,Single,Islam,Pakistani,5853503372223,Kashif Ahmed,Doctor,4,678 Street Islamabad
2000-12-28,Female,Married,Islam,Pakistani,9785233522654,Fatima Khan,Artist,5,789 Street Lahore
1995-02-20,Other,Other,Islam,Pakistani,7017447062780,Fatima Ahmed,Teacher,6,890 Street Karachi
1999-03-02,Male,Single,Islam,Pakistani,5131385490068,Kashif Ali,Engineer,7,901 Street Islamabad
1998-01-07,Female,Married,Islam,Pakistani,9714840926122,Fatima Khan,Doctor,8,123 Street Lahore
2000-09-25,Other,Other,Islam,Pakistani,7914884321783,Kashif Ali,Artist,1,234 Street Karachi
1998-10-17,Male,Single,Islam,Pakistani,4849707974082,Fatima Ahmed,Teacher,2,345 Street Islamabad
1995-10-11,Female,Married,Islam,Pakistani,8640627392776,Kashif Ali,Engineer,3,456 Street Lahore
1995-07-18,Other,Other,Islam,Pakistani,5093500040929,Kashan Ahmed,Doctor,4,567 Street Karachi
2004-09-12,Male,Single,Islam,Pakistani,0952235100420,Kashif Ahmed,Artist,5,678 Street Islamabad
2001-08-17,Female,Married,Islam,Pakistani,4222566512490,Fatima Ali,Teacher,6,789 Street Lahore
1998-07-04,Other,Other,Islam,Pakistani,7707397727247,Fatima Khan,Engineer,7,890 Street Karachi
1999-10-15,Male,Single,Islam,Pakistani,9913787151545,Kashan Ali,Doctor,8,901 Street Islamabad
1994-12-14,Female,Married,Islam,Pakistani,1933888740203,Kashif Ahmed,Artist,1,123 Street Lahore
2003-08-13,Other,Other,Islam,Pakistani,8521687190050,Kashan Ali,Teacher,2,234 Street Karachi
2001-11-27,Male,Single,Islam,Pakistani,0367675003487,Fatima Ali,Engineer,3,345 Street Islamabad
2000-04-24,Female,Married,Islam,Pakistani,5384684693043,Kashif Ali,Doctor,4,456 Street Lahore
1995-01-05,Other,Other,Islam,Pakistani,1806359938535,Kashif Ahmed,Artist,5,567 Street Karachi
1994-06-01,Male,Single,Islam,Pakistani,8346473517550,Kashan Ahmed,Teacher,6,678 Street Islamabad
2004-05-23,Female,Married,Islam,Pakistani,3261610336597,Kashif Ali,Engineer,7,789 Street Lahore
2004-11-01,Other,Other,Islam,Pakistani,6707587640676,Fatima Ahmed,Doctor,8,890 Street Karachi
2000-12-24,Male,Single,Islam,Pakistani,2363402665288,Kashan Ahmed,Artist,1,901 Street Islamabad
1999-07-18,Female,Married,Islam,Pakistani,0512675545801,Fatima Ali,Teacher,2,123 Street Lahore
1995-01-29,Other,Other,Islam,Pakistani,6384668082012,Kashif Ali,Engineer,3,234 Street Karachi
1998-03-30,Male,Single,Islam,Pakistani,7574358503753,Kashif Khan,Doctor,4,345 Street Islamabad
2001-12-02,Female,Married,Islam,Pakistani,8147541699769,Kashif Ali,Artist,5,456 Street Lahore
1998-05-19,Other,Other,Islam,Pakistani,0267287095618,Fatima Ahmed,Teacher,6,567 Street Karachi
2002-07-07,Male,Single,Islam,Pakistani,5152962844692,Kashan Ali,Engineer,7,678 Street Islamabad
1997-04-10,Female,Married,Islam,Pakistani,0801924111027,Fatima Ahmed,Doctor,8,789 Street Lahore
2000-08-10,Other,Other,Islam,Pakistani,8031973639822,Kashan Ahmed,Artist,1,890 Street Karachi
1995-01-01,Male,Single,Islam,Pakistani,4586588181368,Kashif Ali,Teacher,2,901 Street Islamabad
2000-08-13,Female,Married,Islam,Pakistani,7097510703069,Kashif Ahmed,Engineer,3,123 Street Lahore
1997-09-10,Other,Other,Islam,Pakistani,2099851057282,Kashif Ali,Doctor,4,234 Street Karachi
1998-01-19,Male,Single,Islam,Pakistani,5590883203496,Kashan Ali,Artist,5,345 Street Islamabad
1999-08-25,Female,Married,Islam,Pakistani,4130217953418,Fatima Ahmed,Teacher,6,456 Street Lahore
2002-02-24,Other,Other,Islam,Pakistani,0381771608490,Kashif Ali,Engineer,7,567 Street Karachi
2003-03-17,Male,Single,Islam,Pakistani,7351604350071,Kashif Ahmed,Doctor,8,678 Street Islamabad
2002-02-15,Female,Married,Islam,Pakistani,5517132950549,Fatima Ali,Artist,1,789 Street Lahore
1997-01-27,Other,Other,Islam,Pakistani,5892639113803,Kashan Ahmed,Teacher,2,890 Street Karachi
2000-09-27,Male,Single,Islam,Pakistani,3326126107045,Fatima Ahmed,Engineer,3,901 Street Islamabad
1994-11-21,Female,Married,Islam,Pakistani,5147688785580,Kashan Ali,Doctor,4,123 Street Lahore
1995-01-04,Other,Other,Islam,Pakistani,1563236817475,Kashif Ali,Artist,5,234 Street Karachi
2000-02-15,Male,Single,Islam,Pakistani,4109736599848,Kashif Ahmed,Teacher,6,345 Street Islamabad
2000-11-21,Female,Married,Islam,Pakistani,4229510548478,Kashif Ali,Engineer,7,456 Street Lahore
2004-02-18,Other,Other,Islam,Pakistani,4463459386780,Fatima Ahmed,Doctor,8,567 Street Karachi
1997-08-01,Male,Single,Islam,Pakistani,7675163608148,Kashan Ali,Artist,1,678 Street Islamabad
1999-09-10,Female,Married,Islam,Pakistani,4860026834454,Kashif Ahmed,Teacher,2,789 Street Lahore
2000-02-24,Other,Other,Islam,Pakistani,8068543462145,Fatima Ali,Engineer,3,890 Street Karachi
1994-09-16,Male,Single,Islam,Pakistani,0377039540249,Kashif Ali,Doctor,4,901 Street Islamabad
1997-06-24,Female,Married,Islam,Pakistani,1471391791434,Kashan Ahmed,Artist,5,123 Street Lahore
1994-08-21,Other,Other,Islam,Pakistani,6504088782590,Kashif Ahmed,Teacher,6,234 Street Karachi
1995-06-16,Male,Single,Islam,Pakistani,6106574692783,Fatima Ali,Engineer,7,345 Street Islamabad
1997-07-20,Female,Married,Islam,Pakistani,4121899243698,Kashan Ali,Doctor,8,456 Street Lahore
1997-12-05,Other,Other,Islam,Pakistani,6100945310077,Kashif Ali,Artist,1,567 Street Karachi
1997-08-01,Male,Single,Islam,Pakistani,5465700620733,Fatima Ahmed,Teacher,2,678 Street Islamabad
2004-08-04,Female,Married,Islam,Pakistani,6729635750104,Kashif Ahmed,Engineer,3,789 Street Lahore
2003-02-28,Other,Other,Islam,Pakistani,1898512454051,Kashan Ali,Doctor,4,890 Street Karachi
1995-08-29,Male,Single,Islam,Pakistani,7801371765407,Kashif Khan,Artist,5,901 Street Islamabad
2003-09-16,Female,Married,Islam,Pakistani,5610562416512,Fatima Ali,Teacher,6,123 Street Lahore
1998-08-11,Other,Other,Islam,Pakistani,2373083209614,Fatima Khan,Engineer,7,234 Street Karachi
2001-10-14,Male,Single,Islam,Pakistani,8440250779601,Kashan Ahmed,Doctor,8,345 Street Islamabad
2004-08-18,Female,Married,Islam,Pakistani,5647136208293,Fatima Ahmed,Artist,1,456 Street Lahore
2003-02-23,Other,Other,Islam,Pakistani,2077399865560,Kashif Ali,Teacher,2,567 Street Karachi
1996-06-01,Male,Single,Islam,Pakistani,9851745917194,Kashif Ahmed,Engineer,3,678 Street Islamabad
1999-08-14,Female,Married,Islam,Pakistani,1588909038073,Kashan Ali,Doctor,4,789 Street Lahore
1995-08-22,Other,Other,Islam,Pakistani,2300111817638,Kashif Ali,Artist,5,890 Street Karachi
1999-07-16,Male,Single,Islam,Pakistani,3785511062339,Kashif Ahmed,Teacher,6,901 Street Islamabad
2001-03-15,Female,Married,Islam,Pakistani,0449518982125,Fatima Ahmed,Engineer,7,123 Street Lahore
2004-09-12,Other,Other,Islam,Pakistani,4035550156574,Kashif Ali,Doctor,8,234 Street Karachi
1995-07-08,Male,Single,Islam,Pakistani,5823330855676,Kashan Ahmed,Artist,1,345 Street Islamabad
2002-08-13,Female,Married,Islam,Pakistani,7848492171325,Kashif Ali,Teacher,2,456 Street Lahore
2004-01-31,Other,Other,Islam,Pakistani,1350743559123,Kashan Ali,Engineer,3,567 Street Karachi
